VelX;Y;ClosestItemX;EnemyHeading;ClosestRadarY;VelY;ShotVelDir;X;EnemyShield;EnemyDistance;RadarY;RadarX;ShotAlert;EnemyX;ClosestItemY;ShotVel;EnemySpeed;ClosestRadarX;Orientation;Action;ShotDist;EnemyY
5;1742;-1;6.95293379818203e-310;93;1;12;1436;-1;9999.0;125;103;30000;-1;-1;22;6.95293379818203e-310;34;323.4375;GoCenter;351;-1
5;1743;-1;6.95293379818203e-310;93;1;11;1442;-1;9999.0;125;103;30000;-1;-1;22;6.95293379818203e-310;34;315.0;GoCenter;362;-1
5;1744;-1;6.95293379818203e-310;93;1;11;1448;-1;9999.0;125;104;30000;-1;-1;22;6.95293379818203e-310;34;306.5625;GoCenter;373;-1
5;1746;-1;6.95293379818203e-310;93;1;13;1453;-1;9999.0;125;104;30000;-1;-1;22;6.95293379818203e-310;34;298125;GoCenter;385;-1
6;1745;-1;6.95293379818203e-310;93;0;13;1460;-1;9999.0;125;105;30000;-1;-1;22;6.95293379818203e-310;34;289.6875;GoCenter;395;-1
6;1743;-1;6.95293379818203e-310;93;-2;-1;1467;-1;9999.0;125;105;-1;-1;-1;-1;6.95293379818203e-310;33;281.25;GoCenter;-1;-1
6;1741;-1;6.95293379818203e-310;93;-2;-1;1473;-1;9999.0;125;106;-1;-1;-1;-1;6.95293379818203e-310;33;272.8125;GoCenter;-1;-1
6;1738;-1;6.95293379818203e-310;93;-2;-1;1480;-1;9999.0;125;106;-1;-1;-1;-1;6.95293379818203e-310;33;267.1875;GoCenter;-1;-1
6;1734;-1;6.95293379818203e-310;93;-4;-1;1486;-1;9999.0;124;107;-1;-1;-1;-1;6.95293379818203e-310;33;258.75;GoCenter;-1;-1
6;1730;-1;6.95293379818203e-310;93;-4;-1;1493;-1;9999.0;124;107;-1;-1;-1;-1;6.95293379818203e-310;33;250.3125;GoCenter;-1;-1
6;1726;-1;6.95293379818203e-310;93;-4;-1;1499;-1;9999.0;124;107;-1;-1;-1;-1;6.95293379818203e-310;33;241875;GoCenter;-1;-1
6;1722;-1;6.95293379818203e-310;93;-4;-1;1505;-1;9999.0;123;108;-1;-1;-1;-1;6.95293379818203e-310;33;233.4375;GoCenter;-1;-1
6;1718;-1;6.95293379818203e-310;93;-4;-1;1512;-1;9999.0;123;108;-1;-1;-1;-1;6.95293379818203e-310;33;230625;GoCenter;-1;-1
6;1714;-1;6.95293379818203e-310;93;-4;-1;1518;-1;9999.0;123;109;-1;-1;-1;-1;6.95293379818203e-310;33;227.8125;GoCenter;-1;-1
5;1709;-1;6.95293379818203e-310;94;-5;-1;1523;-1;9999.0;123;109;-1;-1;-1;-1;6.95293379818203e-310;33;227.8125;GoCenter;-1;-1
3;1702;-1;6.95293379818203e-310;94;-6;-1;1527;-1;9999.0;122;109;-1;-1;-1;-1;6.95293379818203e-310;33;225.0;GoCenter;-1;-1
2;1694;-1;6.95293379818203e-310;94;-7;-1;1530;-1;9999.0;121;110;-1;-1;-1;-1;6.95293379818203e-310;33;225.0;GoCenter;-1;-1
1;1685;-1;6.95293379818203e-310;94;-9;-1;1531;-1;9999.0;121;110;-1;-1;-1;-1;6.95293379818203e-310;34;216.5625;GoCenter;-1;-1
1;1676;-1;6.95293379818203e-310;94;-9;-1;1532;-1;9999.0;120;110;-1;-1;-1;-1;6.95293379818203e-310;34;208125;GoCenter;-1;-1
0;1666;-1;6.95293379818203e-310;95;-9;-1;1532;-1;9999.0;119;110;-1;-1;-1;-1;6.95293379818203e-310;34;199.6875;GoCenter;-1;-1
-2;1656;-1;6.95293379818203e-310;95;-9;-1;1529;-1;9999.0;119;110;-1;-1;-1;-1;6.95293379818203e-310;34;191.25;GoCenter;-1;-1
-2;1647;-1;6.95293379818203e-310;95;-9;-1;1527;-1;9999.0;118;109;-1;-1;-1;-1;6.95293379818203e-310;34;185625;GoCenter;-1;-1
-2;1637;-1;6.95293379818203e-310;95;-9;-1;1525;-1;9999.0;117;109;-1;-1;-1;-1;6.95293379818203e-310;34;177.1875;GoCenter;-1;-1
-2;1627;-1;6.95293379818203e-310;95;-9;-1;1522;-1;9999.0;117;109;-1;-1;-1;-1;6.95293379818203e-310;34;168.75;GoCenter;-1;-1
-4;1617;-1;6.95293379818203e-310;95;-9;-1;1518;-1;9999.0;116;109;-1;-1;-1;-1;6.95293379818203e-310;34;160.3125;GoCenter;-1;-1
-5;1609;-1;6.95293379818203e-310;95;-8;-1;1513;-1;9999.0;115;108;-1;-1;-1;-1;6.95293379818203e-310;33;151875;GoCenter;-1;-1
-7;1601;-1;6.95293379818203e-310;95;-7;-1;1506;-1;9999.0;115;108;-1;-1;-1;-1;6.95293379818203e-310;33;143.4375;GoCenter;-1;-1
-8;1595;-1;6.95293379818203e-310;95;-6;-1;1497;-1;9999.0;114;107;-1;-1;-1;-1;6.95293379818203e-310;33;135.0;GoCenter;-1;-1
-9;1590;-1;6.95293379818203e-310;94;-4;-1;1488;-1;9999.0;114;107;-1;-1;-1;-1;6.95293379818203e-310;33;126.5625;GoCenter;-1;-1
-9;1586;-1;6.95293379818203e-310;88;-4;-1;1478;-1;9999.0;114;106;-1;-1;-1;-1;6.95293379818203e-310;35;118125;GoCenter;-1;-1
-9;1581;-1;6.95293379818203e-310;88;-4;-1;1469;-1;9999.0;113;105;-1;-1;-1;-1;6.95293379818203e-310;36;109.6875;GoCenter;-1;-1
-9;1578;-1;6.95293379818203e-310;88;-2;-1;1459;-1;9999.0;113;105;-1;-1;-1;-1;6.95293379818203e-310;36;101.25;GoCenter;-1;-1
-9;1575;-1;6.95293379818203e-310;88;-2;-1;1449;-1;9999.0;113;104;-1;-1;-1;-1;6.95293379818203e-310;36;101.25;SurroundClosestEnemy;-1;-1
-9;1572;-1;6.95293379818203e-310;88;-2;-1;1440;-1;9999.0;113;103;-1;-1;-1;-1;6.95293379818203e-310;36;101.25;SurroundClosestEnemy;-1;-1
-9;1569;-1;6.95293379818203e-310;89;-2;-1;1430;-1;9999.0;113;103;-1;-1;-1;-1;6.95293379818203e-310;36;101.25;SurroundClosestEnemy;-1;-1
-9;1566;-1;6.95293379818203e-310;89;-2;-1;1420;-1;9999.0;112;102;-1;-1;-1;-1;6.95293379818203e-310;36;101.25;SurroundClosestEnemy;-1;-1
-9;1563;-1;6.95293379818203e-310;89;-2;-1;1410;-1;9999.0;112;101;-1;-1;-1;-1;6.95293379818203e-310;36;101.25;SurroundClosestEnemy;-1;-1
-9;1560;-1;6.95293379818203e-310;89;-2;41;1401;-1;9999.0;112;100;385;-1;-1;19;6.95293379818203e-310;36;101.25;SurroundClosestEnemy;382;-1
-9;1558;-1;6.95293379818203e-310;90;-2;41;1391;-1;9999.0;112;100;379;-1;-1;19;6.95293379818203e-310;37;101.25;SurroundClosestEnemy;375;-1
-9;1555;-1;6.95293379818203e-310;90;-2;41;1381;-1;9999.0;112;99;375;-1;-1;19;6.95293379818203e-310;37;101.25;SurroundClosestEnemy;371;-1
-9;1552;-1;6.95293379818203e-310;90;-2;40;1371;-1;9999.0;111;98;30000;-1;-1;19;6.95293379818203e-310;37;101.25;SurroundClosestEnemy;368;-1
-9;1549;-1;6.95293379818203e-310;90;-2;39;1361;-1;9999.0;111;98;30000;-1;-1;19;6.95293379818203e-310;37;101.25;SurroundClosestEnemy;369;-1
-9;1546;-1;6.95293379818203e-310;90;-2;41;1352;-1;9999.0;111;97;30000;-1;-1;19;6.95293379818203e-310;37;101.25;SurroundClosestEnemy;372;-1
-9;1543;-1;6.95293379818203e-310;90;-2;41;1342;-1;9999.0;111;96;30000;-1;-1;19;6.95293379818203e-310;37;101.25;SurroundClosestEnemy;377;-1
-9;1540;-1;6.95293379818203e-310;90;-2;41;1332;-1;9999.0;110;96;30000;-1;-1;19;6.95293379818203e-310;36;101.25;SurroundClosestEnemy;384;-1
-9;1537;-1;6.95293379818203e-310;90;-2;17;1322;-1;9999.0;110;95;112;-1;-1;23;6.95293379818203e-310;36;101.25;SurroundClosestEnemy;309;-1
-9;1534;-1;6.95293379818203e-310;90;-2;17;1313;-1;9999.0;110;94;106;-1;-1;23;6.95293379818203e-310;36;101.25;SurroundClosestEnemy;277;-1
-9;1531;-1;6.95293379818203e-310;90;-2;17;1303;-1;9999.0;110;93;101;-1;-1;23;6.95293379818203e-310;36;101.25;SurroundClosestEnemy;245;-1
-9;1528;-1;6.95293379818203e-310;90;-2;17;1293;-1;9999.0;110;93;95;-1;-1;23;6.95293379818203e-310;36;101.25;SurroundClosestEnemy;212;-1
-9;1525;-1;6.95293379818203e-310;90;-2;17;1283;-1;9999.0;109;92;89;-1;-1;23;6.95293379818203e-310;36;101.25;SurroundClosestEnemy;180;-1
-9;1523;-1;6.95293379818203e-310;89;-2;17;1273;-1;9999.0;109;91;84;-1;-1;23;6.95293379818203e-310;36;101.25;SurroundClosestEnemy;149;-1
-9;1520;-1;6.95293379818203e-310;89;-2;17;1264;-1;9999.0;109;91;78;-1;-1;23;6.95293379818203e-310;36;101.25;SurroundClosestEnemy;120;-1
-9;1517;-1;6.95293379818203e-310;89;-2;17;1254;-1;9999.0;109;90;73;-1;-1;23;6.95293379818203e-310;36;101.25;SurroundClosestEnemy;92;-1
-9;1514;-1;6.95293379818203e-310;89;-2;16;1244;-1;9999.0;109;89;68;-1;-1;23;6.95293379818203e-310;36;101.25;SurroundClosestEnemy;71;-1
-9;1511;-1;6.95293379818203e-310;89;-2;16;1234;-1;9999.0;108;88;30000;-1;-1;23;6.95293379818203e-310;37;101.25;SurroundClosestEnemy;62;-1
-9;1508;-1;6.95293379818203e-310;89;-2;17;1225;-1;9999.0;108;88;30000;-1;-1;23;6.95293379818203e-310;37;101.25;SurroundClosestEnemy;68;-1
-9;1505;-1;6.95293379818203e-310;89;-2;17;1215;-1;9999.0;108;87;30000;-1;-1;23;6.95293379818203e-310;37;101.25;SurroundClosestEnemy;89;-1
-9;1502;-1;6.95293379818203e-310;89;-2;17;1205;-1;9999.0;108;86;30000;-1;-1;23;6.95293379818203e-310;37;101.25;SurroundClosestEnemy;115;-1
-9;1499;-1;6.95293379818203e-310;89;-2;17;1195;-1;9999.0;107;86;30000;-1;-1;23;6.95293379818203e-310;37;101.25;SurroundClosestEnemy;145;-1
-9;1496;-1;6.95293379818203e-310;89;-2;17;1185;-1;9999.0;107;85;30000;-1;-1;23;6.95293379818203e-310;38;101.25;SurroundClosestEnemy;176;-1
-9;1493;-1;6.95293379818203e-310;89;-2;17;1176;-1;9999.0;107;84;30000;-1;-1;23;6.95293379818203e-310;38;101.25;SurroundClosestEnemy;208;-1
-9;1490;-1;6.95293379818203e-310;88;-2;17;1166;-1;9999.0;107;84;30000;-1;-1;23;6.95293379818203e-310;38;101.25;SurroundClosestEnemy;240;-1
-9;1487;-1;6.95293379818203e-310;88;-2;16;1156;-1;9999.0;107;83;30000;-1;-1;22;6.95293379818203e-310;38;101.25;SurroundClosestEnemy;272;-1
-9;1485;-1;6.95293379818203e-310;88;-2;16;1146;-1;9999.0;106;82;30000;-1;-1;23;6.95293379818203e-310;38;101.25;SurroundClosestEnemy;306;-1
-9;1482;-1;6.95293379818203e-310;88;-2;6;1136;-1;9999.0;106;81;152;-1;-1;21;6.95293379818203e-310;38;101.25;SurroundClosestEnemy;300;-1
-9;1479;-1;6.95293379818203e-310;87;-2;6;1127;-1;9999.0;106;81;146;-1;-1;21;6.95293379818203e-310;38;101.25;SurroundClosestEnemy;270;-1
-9;1476;-1;6.95293379818203e-310;87;-2;7;1117;-1;9999.0;106;80;136;-1;-1;22;6.95293379818203e-310;37;101.25;SurroundClosestEnemy;240;-1
-9;1473;-1;6.95293379818203e-310;87;-2;7;1107;-1;9999.0;106;79;129;-1;-1;21;6.95293379818203e-310;37;101.25;SurroundClosestEnemy;211;-1
-9;1470;-1;6.95293379818203e-310;87;-2;6;1097;-1;9999.0;105;79;126;-1;-1;21;6.95293379818203e-310;37;101.25;SurroundClosestEnemy;184;-1
-9;1467;-1;6.95293379818203e-310;87;-2;6;1088;-1;9999.0;105;78;121;-1;-1;21;6.95293379818203e-310;37;101.25;SurroundClosestEnemy;158;-1
-9;1464;-1;6.95293379818203e-310;86;-2;7;1078;-1;9999.0;105;77;112;-1;-1;21;6.95293379818203e-310;37;101.25;AvoidWall;134;-1
-9;1461;-1;6.95293379818203e-310;86;-2;7;1068;-1;9999.0;105;77;106;-1;-1;22;6.95293379818203e-310;37;101.25;AvoidWall;114;-1
-9;1458;-1;6.95293379818203e-310;86;-2;334;1058;-1;9999.0;105;76;30000;-1;-1;20;6.95293379818203e-310;36;101.25;AvoidWall;429;-1
-9;1455;-1;6.95293379818203e-310;86;-2;333;1048;-1;9999.0;104;75;30000;-1;-1;21;6.95293379818203e-310;36;101.25;AvoidWall;428;-1
-9;1452;-1;6.95293379818203e-310;86;-2;333;1039;-1;9999.0;104;75;30000;-1;-1;21;6.95293379818203e-310;36;101.25;AvoidWall;429;-1
-9;1449;-1;6.95293379818203e-310;85;-2;334;1029;-1;9999.0;104;74;30000;-1;-1;21;6.95293379818203e-310;36;101.25;AvoidWall;432;-1
-9;1447;-1;6.95293379818203e-310;85;-2;334;1019;-1;9999.0;104;73;30000;-1;-1;21;6.95293379818203e-310;35;101.25;AvoidWall;438;-1
-9;1444;-1;6.95293379818203e-310;85;-2;334;1009;-1;9999.0;104;72;30000;-1;-1;20;6.95293379818203e-310;35;101.25;AvoidWall;444;-1
-9;1441;-1;6.95293379818203e-310;85;-2;332;1000;-1;9999.0;103;72;30000;-1;-1;20;6.95293379818203e-310;35;101.25;AvoidWall;453;-1
-9;1438;-1;6.95293379818203e-310;85;-2;333;990;-1;9999.0;103;71;30000;-1;-1;21;6.95293379818203e-310;35;101.25;AvoidWall;463;-1
-9;1435;-1;6.95293379818203e-310;84;-2;334;980;-1;9999.0;103;70;30000;-1;-1;21;6.95293379818203e-310;34;101.25;AvoidWall;475;-1
-9;1432;-1;6.95293379818203e-310;84;-2;334;970;-1;9999.0;103;70;30000;-1;-1;21;6.95293379818203e-310;34;101.25;AvoidWall;488;-1
-9;1429;-1;6.95293379818203e-310;84;-2;332;960;-1;9999.0;102;69;30000;-1;-1;20;6.95293379818203e-310;34;101.25;AvoidWall;503;-1
-9;1426;-1;6.95293379818203e-310;83;-2;332;951;-1;9999.0;102;68;30000;-1;-1;20;6.95293379818203e-310;34;101.25;AvoidWall;519;-1
-9;1423;-1;6.95293379818203e-310;83;-2;334;941;-1;9999.0;102;67;30000;-1;-1;21;6.95293379818203e-310;34;101.25;AvoidWall;536;-1
-9;1420;-1;6.95293379818203e-310;83;-2;334;931;-1;9999.0;102;67;30000;-1;-1;21;6.95293379818203e-310;34;101.25;AvoidWall;554;-1
-9;1417;-1;6.95293379818203e-310;83;-2;333;921;-1;9999.0;102;66;30000;-1;-1;21;6.95293379818203e-310;35;101.25;AvoidWall;573;-1
-9;1414;-1;6.95293379818203e-310;83;-2;333;912;-1;9999.0;101;65;30000;-1;-1;21;6.95293379818203e-310;35;101.25;AvoidWall;593;-1
-9;1411;-1;6.95293379818203e-310;82;-2;-1;902;-1;9999.0;101;65;-1;-1;-1;-1;6.95293379818203e-310;35;101.25;AvoidWall;-1;-1
-9;1409;-1;6.95293379818203e-310;82;-2;-1;892;-1;9999.0;101;64;-1;-1;-1;-1;6.95293379818203e-310;36;101.25;AvoidWall;-1;-1
-9;1406;-1;6.95293379818203e-310;81;-2;15;882;-1;9999.0;101;63;167;-1;-1;21;6.95293379818203e-310;36;101.25;AvoidWall;324;-1
-9;1403;-1;6.95293379818203e-310;81;-2;16;872;-1;9999.0;101;63;161;-1;-1;21;6.95293379818203e-310;36;101.25;AvoidWall;295;-1
-9;1400;-1;196875;80;-2;17;863;0;9999.0;100;62;151;516;-1;21;6.95293379818203e-310;37;101.25;AvoidWall;265;1125
-9;1397;-1;213.75;80;-2;17;853;1;9999.0;100;61;146;517;-1;21;6.95293379818203e-310;37;101.25;AvoidWall;236;1116
-9;1394;-1;194.0625;79;-2;16;843;0;434.2453223697407;100;60;142;518;-1;21;9.5524865872714;37;101.25;AvoidWall;209;1106
-9;1391;-1;171.5625;78;-2;16;833;1;430.883975102347;100;60;136;518;-1;21;9.513148795220223;37;101.25;AvoidWall;183;1097
-9;1388;-1;146.25;78;-2;15;823;1;427.10186138671884;100;59;130;519;-1;21;9.013878188659973;37;101.25;AvoidWall;158;1088
-9;1385;-1;120.9375;77;-2;16;814;1;425.0705823742688;99;58;124;520;-1;21;9.5524865872714;37;101.25;AvoidWall;138;1078
-9;1382;-1;118125;76;-2;17;804;1;421.8364612026798;99;58;117;519;-1;21;8.5;37;101.25;AvoidWall;121;1071
-9;1379;-1;118125;76;-2;299;794;1;417.306841544684;99;57;30000;518;-1;27;6.082762530298219;37;101.25;AvoidWall;526;1066
-9;1376;-1;118125;76;-2;65;784;1;412.71055232450743;99;56;176;515;-1;17;4.47213595499958;36;101.25;AvoidWall;350;1063
-9;1373;-1;98.4375;76;-2;65;775;1;407.2959611879303;98;56;171;512;-1;17;3.605551275463989;36;101.25;AvoidWall;327;1062
-9;1371;-1;73125;76;-2;65;765;1;400.4996878900157;98;55;165;509;-1;17;3.0;36;101.25;AvoidWall;304;1063
-9;1368;-1;47.8125;76;-2;66;755;1;391.5520399640385;98;54;162;507;-1;17;2.9154759474226504;36;101.25;AvoidWall;280;1065
-9;1365;-1;22.5;76;-2;65;745;1;383.40709435272584;98;53;152;505;-1;17;2.5;36;101.25;AvoidWall;257;1066
-9;1362;-1;0.0;76;-2;65;735;1;375.13330963805384;98;53;147;502;-1;17;2.9154759474226504;35;101.25;AvoidWall;234;1068
-9;1359;-1;334.6875;76;-2;65;726;1;367.0490430446591;97;52;142;501;-1;17;2.5;35;101.25;AvoidWall;213;1069
-9;1356;-1;309375;76;-2;65;716;1;358.6000557724441;97;51;137;501;-1;17;0.7071067811865476;35;101.25;AvoidWall;191;1069
-9;1353;-1;306.5625;76;-2;65;706;1;351.8820825219721;97;51;132;501;-1;17;1.0;35;101.25;AvoidWall;171;1067
-9;1350;-1;329.0625;76;-2;65;696;1;344.7622369111791;97;50;125;502;-1;17;2.0615528128088303;35;101.25;AvoidWall;152;1065
-9;1347;-1;351.5625;76;-2;65;687;1;338.3962174729499;97;49;121;503;-1;17;2.23606797749979;36;101.25;AvoidWall;136;1063
-9;1344;-1;16875;76;-2;65;677;1;331.68961394653286;96;49;116;504;-1;17;2.23606797749979;36;101.25;AvoidWall;122;1061
-9;1341;-1;42.1875;75;-2;65;667;1;325.2199255888237;96;48;111;505;-1;17;2.23606797749979;36;101.25;AvoidWall;111;1059
-9;1338;-1;67.5;75;-2;65;657;1;318.12104614438823;96;47;30000;506;-1;17;1.8027756377319946;36;101.25;AvoidWall;106;1058
-9;1336;-1;90.0;75;-2;66;647;1;313.04951684997053;96;46;30000;507;-1;17;1.8027756377319946;36;101.25;AvoidWall;106;1056
-9;1333;-1;92.8125;75;-2;65;638;1;306.41475160311717;96;46;30000;507;-1;17;1.118033988749895;36;101.25;AvoidWall;112;1056
-9;1330;-1;115.3125;75;-2;64;628;1;297.2944668169927;95;45;30000;508;-1;17;1.118033988749895;36;101.25;AvoidWall;123;1058
-9;1327;-1;140625;76;-2;64;618;1;289.15393824051574;95;44;30000;507;-1;17;2.0;36;101.25;AvoidWall;138;1060
-9;1324;-1;163125;76;-2;65;608;1;280.22312538404105;95;44;30000;506;-1;17;2.692582403567252;36;101.25;AvoidWall;156;1063
-9;1321;-1;188.4375;76;-2;65;599;1;273.408119850161;95;43;30000;503;-1;17;3.2015621187164243;36;101.25;AvoidWall;174;1065
-9;1318;-1;213.75;76;-2;65;589;1;266.6477076593759;95;42;30000;499;-1;17;4.031128874149275;35;101.25;AvoidWall;195;1067
-9;1315;-1;239.0625;76;-2;65;579;1;260.8926982496827;94;42;30000;495;-1;17;4.272001872658765;35;101.25;AvoidWall;216;1068
-9;1312;-1;261.5625;73;-2;65;569;1;257.11670501933554;94;41;30000;491;-1;17;4.0;35;101.25;AvoidWall;239;1067
-9;1309;-1;286875;73;-2;65;559;1;253.44230112591703;94;40;30000;487;-1;17;4.123105625617661;34;101.25;AvoidWall;261;1066
-9;1306;-1;312.1875;73;-2;65;550;0;251.80349481291955;94;39;30000;484;-1;17;4.031128874149275;34;101.25;AvoidWall;285;1063
-9;1303;-1;292.5;73;-2;66;540;1;250.79872407968904;93;39;30000;482;-1;17;4.301162633521313;34;92.8125;SurroundClosestEnemy;309;1059
-9;1302;-1;270.0;73;-1;73;530;1;252.99011838409817;93;38;144;480;-1;21;4.924428900898052;34;87.1875;SurroundClosestEnemy;202;1054
-9;1301;-1;286875;73;-1;73;520;0;255.47602627252522;93;37;140;478;-1;21;5.385164807134504;34;78.75;SurroundClosestEnemy;180;1049
-9;1302;-1;267.1875;74;0;73;511;1;261.3541658363226;93;37;139;476;-1;21;5.852349955359813;37;70.3125;SurroundClosestEnemy;163;1043
-8;1304;-1;286875;74;2;73;503;1;268.4641503068892;94;36;135;475;-1;21;6.18465843842649;37;61875;SurroundClosestEnemy;148;1037
-7;1308;-1;67.5;74;3;73;496;1;269.2582403567252;94;36;134;522;-1;21;3.5;37;53.4375;SurroundClosestEnemy;137;1040
-7;1311;-1;87.1875;74;3;73;489;0;269.15608854343236;94;35;129;523;-1;21;24.253865671269807;37;45.0;SurroundClosestEnemy;128;1044
-5;1316;-1;112.5;75;4;74;483;0;268.9907061591534;94;35;122;523;-1;21;5.024937810560445;37;36.5625;SurroundClosestEnemy;122;1050
-4;1322;-1;135.0;75;5;73;479;0;269.45314991664134;95;34;123;522;-1;21;6.020797289396148;37;28125;SurroundClosestEnemy;119;1056
-4;1327;-1;160.3125;76;5;86;475;0;267.8077668776617;95;34;137;520;-1;25;6.670832032063167;37;19.6875;SurroundClosestEnemy;198;1063
-2;1333;-1;140625;76;5;86;473;1;267.8077668776617;96;34;118;518;-1;25;6.800735254367722;37;11.25;SurroundClosestEnemy;180;1069
-2;1339;-1;160.3125;77;5;86;470;0;265.8364158650955;96;34;115;515;-1;25;7.433034373659253;36;2.8125;SurroundClosestEnemy;163;1077
0;1345;-1;185625;77;5;85;470;1;264.51843035977663;96;34;106;513;-1;25;7.905694150420948;36;354375;SurroundClosestEnemy;147;1084
0;1351;-1;208125;78;5;86;469;1;263.2128416320146;97;34;98;510;-1;25;7.433034373659253;36;345.9375;SurroundClosestEnemy;130;1091
1;1356;-1;233.4375;78;5;86;471;0;261.3541658363226;97;34;88;506;-1;25;7.3824115301167;36;340.3125;SurroundClosestEnemy;113;1097
1;1361;-1;258.75;78;5;86;472;1;262.7184805071771;98;34;82;502;-1;25;6.020797289396148;35;331875;SurroundClosestEnemy;97;1100
2;1365;-1;284.0625;79;4;86;475;0;263.00760445279906;98;34;74;498;-1;25;5.0;35;323.4375;SurroundClosestEnemy;81;1103
2;1369;-1;286875;79;4;86;477;1;266.60832695172894;98;34;68;495;-1;25;3.8078865529319543;35;315.0;SurroundClosestEnemy;69;1103
3;1372;-1;264375;79;2;41;481;0;270.1851217221259;98;34;312;491;-1;21;3.5355339059327378;35;306.5625;SurroundClosestEnemy;302;1102
3;1374;-1;284.0625;78;2;40;485;0;274.0164228654918;99;35;306;488;-1;21;3.8078865529319543;34;298125;SurroundClosestEnemy;298;1100
3;1377;-1;264375;78;2;40;488;0;280.0160709673643;99;35;302;485;-1;21;3.905124837953327;34;289.6875;SurroundClosestEnemy;295;1097
4;1378;-1;241875;78;0;40;493;1;285.21220170252184;99;35;300;482;-1;21;4.6097722286464435;34;281.25;SurroundClosestEnemy;291;1093
4;1379;-1;216.5625;78;0;39;497;1;289.56001105124994;99;36;292;479;-1;22;4.6097722286464435;34;272.8125;SurroundClosestEnemy;289;1090
4;1379;-1;191.25;77;0;40;501;1;293.0682514364188;99;36;290;476;-1;21;4.242640687119285;34;270.0;SurroundClosestEnemy;287;1087
4;1380;-1;165.9375;77;0;150;505;1;297.7247050548543;99;36;30000;473;-1;24;4.242640687119285;33;270.0;SurroundClosestEnemy;334;1084
4;1381;-1;143.4375;77;0;150;509;1;302.52437918290155;99;36;30000;470;-1;24;4.242640687119285;33;267.1875;SurroundClosestEnemy;338;1081
4;1382;-1;118125;75;0;149;513;1;308.4493475434824;99;37;30000;467;-1;23;4.6097722286464435;33;267.1875;SurroundClosestEnemy;343;1077
4;1383;-1;92.8125;77;0;149;517;1;313.5123602029113;99;37;30000;464;-1;23;4.6097722286464435;33;264375;SurroundClosestEnemy;350;1074
4;1384;-1;90.0;75;0;151;521;1;311.0819827633867;99;37;30000;455;-1;23;6.18465843842649;32;264375;SurroundClosestEnemy;360;1080
4;1384;-1;112.5;75;0;151;525;1;309.00647242412253;99;38;30000;447;-1;23;10.124228365658293;32;261.5625;SurroundClosestEnemy;371;1085
3;1383;-1;115.3125;75;0;149;529;1;305.8512710452582;99;38;30000;438;-1;23;10.124228365658293;31;261.5625;SurroundClosestEnemy;382;1091
3;1382;-1;104.0625;75;0;149;533;0;303.0412513173743;99;38;30000;430;-1;23;10.404326023342406;30;258.75;SurroundClosestEnemy;395;1097
3;1380;-1;101.25;75;-2;29;537;0;300.84713726409296;99;39;30000;422;-1;19;9.7082439194738;30;258.75;SurroundClosestEnemy;368;1102
3;1377;-1;101.25;74;-2;39;540;0;297.47268782192424;99;39;30000;413;-1;22;10.124228365658293;29;255.9375;SurroundClosestEnemy;332;1108
3;1373;-1;101.25;74;-4;40;543;0;293.47061181658376;98;39;30000;405;-1;21;10.404326023342406;29;255.9375;SurroundClosestEnemy;342;1114
2;1366;-1;101.25;74;-6;86;546;0;288.9792380085462;98;39;30000;396;-1;25;10.124228365658293;28;253125;SurroundClosestEnemy;432;1119
2;1360;-1;101.25;74;-6;86;548;0;284.29737951659;98;39;30000;388;-1;25;10.124228365658293;27;250.3125;SurroundClosestEnemy;463;1125
1;1352;-1;101.25;74;-7;86;550;0;279.6140196771256;97;39;30000;380;-1;25;9.7082439194738;27;250.3125;SurroundClosestEnemy;497;1130
1;1344;-1;101.25;73;-7;-1;552;0;275.72631357924473;96;40;-1;371;-1;-1;10.124228365658293;26;247.5;SurroundClosestEnemy;-1;1136
1;1334;-1;101.25;73;-9;-1;553;0;270.1184925176357;96;40;-1;363;-1;-1;10.404326023342406;26;247.5;SurroundClosestEnemy;-1;1142
0;1323;-1;101.25;72;-11;-1;554;0;266.4132128855474;95;40;-1;354;-1;-1;10.124228365658293;25;247.5;SurroundClosestEnemy;-1;1147
0;1312;-1;101.25;72;-11;-1;554;0;261.8110005328271;94;40;-1;346;-1;-1;10.124228365658293;24;239.0625;SurroundClosestEnemy;-1;1153
0;1300;-1;101.25;71;-11;-1;555;0;258.7856255668;93;40;-1;338;-1;-1;10.0;24;236.25;SurroundClosestEnemy;-1;1159
0;1289;-1;101.25;71;-11;-1;555;0;258.26536740337446;92;40;-1;329;-1;-1;10.124228365658293;23;236.25;SurroundClosestEnemy;-1;1164
0;1278;-1;101.25;70;-11;-1;556;0;258.62907802488104;92;40;-1;321;-1;-1;10.124228365658293;23;236.25;FireClosestEnemy;-1;1170
0;1266;-1;101.25;70;-11;-1;556;0;260.4169733331528;91;40;-1;312;-1;-1;10.124228365658293;22;236.25;FireClosestEnemy;-1;1175
0;1255;-1;101.25;69;-11;-1;557;0;263.60007587252323;90;40;-1;304;-1;-1;10.124228365658293;21;236.25;FireClosestEnemy;-1;1181
0;1244;-1;101.25;69;-11;-1;557;0;267.15164233071823;89;40;-1;296;-1;-1;10.0;21;236.25;FireClosestEnemy;-1;1187
0;1233;-1;59.0625;69;-11;-1;558;0;268.7452325158532;88;40;-1;578;-1;-1;13.285330255586423;41;236.25;FireClosestEnemy;-1;965
